./dataset/8/455.jpg, 157, 46, 156, 47, 154, 52, 
./dataset/8/455_flip.jpg, 3, 46, 4, 47, 6, 52, 
./dataset/8/456.jpg, 156, 51, 156, 53, 156, 55, 
./dataset/8/456_flip.jpg, 4, 51, 4, 53, 4, 55, 
./dataset/8/457.jpg, 159, 49, 158, 52, 155, 55, 
./dataset/8/457_flip.jpg, 1, 49, 2, 52, 5, 55, 
./dataset/8/459.jpg, 158, 47, 153, 51, 151, 54, 
./dataset/8/459_flip.jpg, 2, 47, 7, 51, 9, 54, 
./dataset/8/455_aug_br_inc_0.jpg, 157, 46, 156, 47, 154, 52,
./dataset/8/455_aug_br_inc_1.jpg, 157, 46, 156, 47, 154, 52,
./dataset/8/455_aug_br_dec_0.jpg, 157, 46, 156, 47, 154, 52,
./dataset/8/455_aug_br_dec_1.jpg, 157, 46, 156, 47, 154, 52,
./dataset/8/455_flip_aug_br_inc_0.jpg, 3, 46, 4, 47, 6, 52,
./dataset/8/455_flip_aug_br_inc_1.jpg, 3, 46, 4, 47, 6, 52,
./dataset/8/455_flip_aug_br_dec_0.jpg, 3, 46, 4, 47, 6, 52,
./dataset/8/455_flip_aug_br_dec_1.jpg, 3, 46, 4, 47, 6, 52,
./dataset/8/456_aug_br_inc_0.jpg, 156, 51, 156, 53, 156, 55,
./dataset/8/456_aug_br_inc_1.jpg, 156, 51, 156, 53, 156, 55,
./dataset/8/456_aug_br_dec_0.jpg, 156, 51, 156, 53, 156, 55,
./dataset/8/456_aug_br_dec_1.jpg, 156, 51, 156, 53, 156, 55,
./dataset/8/456_flip_aug_br_inc_0.jpg, 4, 51, 4, 53, 4, 55,
./dataset/8/456_flip_aug_br_inc_1.jpg, 4, 51, 4, 53, 4, 55,
./dataset/8/456_flip_aug_br_dec_0.jpg, 4, 51, 4, 53, 4, 55,
./dataset/8/456_flip_aug_br_dec_1.jpg, 4, 51, 4, 53, 4, 55,
./dataset/8/457_aug_br_inc_0.jpg, 159, 49, 158, 52, 155, 55,
./dataset/8/457_aug_br_inc_1.jpg, 159, 49, 158, 52, 155, 55,
./dataset/8/457_aug_br_dec_0.jpg, 159, 49, 158, 52, 155, 55,
./dataset/8/457_aug_br_dec_1.jpg, 159, 49, 158, 52, 155, 55,
./dataset/8/457_flip_aug_br_inc_0.jpg, 1, 49, 2, 52, 5, 55,
./dataset/8/457_flip_aug_br_inc_1.jpg, 1, 49, 2, 52, 5, 55,
./dataset/8/457_flip_aug_br_dec_0.jpg, 1, 49, 2, 52, 5, 55,
./dataset/8/457_flip_aug_br_dec_1.jpg, 1, 49, 2, 52, 5, 55,
./dataset/8/459_aug_br_inc_0.jpg, 158, 47, 153, 51, 151, 54,
./dataset/8/459_aug_br_inc_1.jpg, 158, 47, 153, 51, 151, 54,
./dataset/8/459_aug_br_dec_0.jpg, 158, 47, 153, 51, 151, 54,
./dataset/8/459_aug_br_dec_1.jpg, 158, 47, 153, 51, 151, 54,
./dataset/8/459_flip_aug_br_inc_0.jpg, 2, 47, 7, 51, 9, 54,
./dataset/8/459_flip_aug_br_inc_1.jpg, 2, 47, 7, 51, 9, 54,
./dataset/8/459_flip_aug_br_dec_0.jpg, 2, 47, 7, 51, 9, 54,
./dataset/8/459_flip_aug_br_dec_1.jpg, 2, 47, 7, 51, 9, 54,
