./dataset/4/460.jpg, 114, 4, 98, 16, 82, 41,
./dataset/4/628.jpg, 66, 22, 64, 35, 61, 45,
./dataset/4/659_flip.jpg, 35, 3, 50, 10, 66, 21,
./dataset/2/175_flip.jpg, 74, 5, 74, 20, 69, 35,
./dataset/2/93_flip.jpg, 43, 4, 53, 12, 65, 20,
./dataset/2/196_flip.jpg, 46, 2, 52, 8, 59, 24,
./dataset/2/54_flip.jpg, 28, 2, 37, 9, 47, 16,
./dataset/2/229.jpg, 108, 3, 100, 10, 91, 19,
./dataset/2/109_flip.jpg, 62, 2, 75, 15, 83, 32,
./dataset/2/243_flip.jpg, 28, 6, 34, 24, 36, 39,
./dataset/2/156_flip.jpg, 46, 5, 58, 19, 64, 32,
./dataset/2/234.jpg, 1, 2, 18, 7, 43, 21,
./dataset/2/262.jpg, 108, 5, 89, 21, 78, 37,
./dataset/2/86_flip.jpg, 55, 5, 69, 20, 74, 29,
./dataset/2/37_flip.jpg, 65, 5, 74, 17, 81, 26,
./dataset/2/8_flip.jpg, 88, 4, 77, 18, 68, 30,
./dataset/2/95_flip.jpg, 109, 5, 100, 13, 91, 25,
./dataset/2/259_flip.jpg, 53, 6, 60, 13, 68, 23,
./dataset/2/228.jpg, 110, 3, 101, 9, 98, 19,
./dataset/2/241.jpg, 99, 4, 93, 12, 84, 19,
./dataset/2/137.jpg, 69, 3, 69, 19, 71, 30,
./dataset/2/199_flip.jpg, 56, 3, 63, 16, 68, 26,
./dataset/2/197.jpg, 130, 5, 116, 16, 102, 23,
./dataset/2/47_flip.jpg, 92, 4, 94, 13, 92, 23,
./dataset/2/146_flip.jpg, 103, 6, 95, 17, 83, 25,
./dataset/2/171_flip.jpg, 89, 4, 78, 11, 72, 23,
./dataset/2/20_flip.jpg, 155, 5, 137, 12, 119, 22,
./dataset/2/33_flip.jpg, 26, 3, 32, 20, 34, 31,
./dataset/2/166_flip.jpg, 97, 9, 89, 24, 88, 37,
./dataset/2/242.jpg, 105, 5, 89, 14, 86, 27,
./dataset/2/196.jpg, 117, 2, 106, 7, 93, 22,
./dataset/2/90.jpg, 51, 5, 59, 13, 69, 21,
./dataset/2/234_flip.jpg, 47, 4, 57, 12, 70, 22,
./dataset/2/121.jpg, 47, 3, 52, 9, 57, 22,
./dataset/2/128_flip.jpg, 33, 2, 45, 11, 54, 22,
./dataset/2/266_flip.jpg, 62, 3, 74, 22, 83, 35,
./dataset/2/35_flip.jpg, 53, 5, 64, 17, 73, 28,
./dataset/2/240.jpg, 98, 5, 86, 17, 80, 28,
./dataset/2/226_flip.jpg, 147, 3, 130, 13, 118, 20,
./dataset/2/182.jpg, 105, 5, 94, 16, 89, 29,
./dataset/2/235.jpg, 12, 5, 30, 14, 46, 20,
./dataset/2/257.jpg, 67, 3, 65, 12, 65, 25,
./dataset/2/138.jpg, 77, 2, 77, 15, 78, 27,
./dataset/2/195_flip.jpg, 26, 4, 27, 18, 32, 29,
./dataset/2/237.jpg, 30, 4, 42, 13, 55, 20,
./dataset/2/91.jpg, 63, 4, 69, 12, 79, 21,
./dataset/2/109.jpg, 69, 3, 79, 15, 91, 29,
./dataset/2/27_flip.jpg, 51, 4, 70, 24, 78, 33,
./dataset/2/165.jpg, 95, 8, 87, 22, 84, 32,
./dataset/2/93.jpg, 56, 7, 65, 22, 75, 33,
./dataset/2/130_flip.jpg, 89, 4, 85, 12, 73, 27,
./dataset/2/255_flip.jpg, 73, 4, 82, 20, 87, 27,
./dataset/2/235_flip.jpg, 27, 5, 28, 17, 30, 26,
./dataset/2/129_flip.jpg, 97, 5, 92, 13, 81, 22,
./dataset/2/101.jpg, 60, 3, 68, 13, 75, 27,
./dataset/2/108.jpg, 72, 4, 80, 15, 89, 28,
./dataset/2/233_flip.jpg, 33, 7, 50, 18, 61, 30,
./dataset/2/210_flip.jpg, 77, 3, 87, 17, 87, 37,
./dataset/2/105_flip.jpg, 25, 6, 31, 24, 33, 36,
./dataset/2/139.jpg, 86, 5, 86, 22, 91, 35,
./dataset/2/188_flip.jpg, 88, 5, 76, 17, 76, 29,
./dataset/2/102.jpg, 71, 6, 75, 18, 80, 27,
./dataset/2/244.jpg, 109, 8, 99, 18, 93, 32,
./dataset/2/16_flip.jpg, 54, 2, 65, 17, 74, 31,
./dataset/2/72_flip.jpg, 35, 10, 40, 28, 40, 40,
./dataset/2/107.jpg, 56, 5, 70, 25, 73, 35,
./dataset/2/178_flip.jpg, 69, 4, 68, 18, 68, 38,
./dataset/2/146.jpg, 84, 2, 73, 20, 68, 41,
./dataset/2/62_flip.jpg, 40, 5, 42, 18, 50, 30,
./dataset/2/241_flip.jpg, 43, 3, 51, 11, 63, 21,
./dataset/2/236.jpg, 15, 2, 31, 11, 46, 23,
./dataset/2/114_flip.jpg, 145, 4, 130, 8, 114, 19,
./dataset/2/243.jpg, 111, 5, 101, 16, 95, 27,
./dataset/2/145.jpg, 92, 7, 81, 22, 83, 32,
./dataset/2/179.jpg, 125, 6, 111, 20, 95, 32,
./dataset/2/119_flip.jpg, 88, 4, 88, 18, 87, 34,
./dataset/2/189.jpg, 116, 2, 97, 14, 81, 27,
./dataset/2/230_flip.jpg, 50, 4, 58, 15, 72, 34,
./dataset/2/188.jpg, 112, 5, 94, 21, 81, 33,
./dataset/2/84_flip.jpg, 37, 7, 48, 19, 49, 37,
./dataset/2/205_flip.jpg, 93, 6, 83, 24, 72, 46,
./dataset/2/110_flip.jpg, 51, 3, 63, 19, 72, 31,
./dataset/2/256.jpg, 87, 7, 85, 16, 82, 31,
./dataset/2/166.jpg, 88, 4, 78, 17, 70, 36,
./dataset/2/232_flip.jpg, 69, 5, 76, 15, 79, 33,
./dataset/2/253_flip.jpg, 77, 5, 82, 19, 79, 34,
./dataset/2/141_flip.jpg, 63, 5, 67, 19, 73, 38,
./dataset/2/183.jpg, 110, 3, 100, 15, 85, 29,
./dataset/2/152.jpg, 102, 4, 89, 13, 77, 28,
./dataset/2/1279.jpg, 109, 10, 96, 20, 86, 35,
./dataset/2/1279_flip.jpg, 51, 10, 64, 20, 74, 35,
./dataset/2/1914.jpg, 73, 6, 72, 23, 70, 38,
./dataset/2/1947_flip.jpg, 85, 6, 80, 12, 73, 30,
./dataset/2/2000.jpg, 81, 6, 81, 14, 82, 26,
./dataset/2/2000_flip.jpg, 79, 6, 79, 14, 78, 26,
./dataset/2/2019.jpg, 87, 6, 86, 13, 83, 25,
