./dataset/11/395.jpg, 121, 6, 121, 16, 121, 28,
./dataset/11/396.jpg, 120, 6, 120, 15, 122, 32,
./dataset/11/396_flip.jpg, 40, 6, 40, 15, 38, 32,
./dataset/11/397.jpg, 116, 5, 116, 12, 116, 24,
./dataset/11/397_flip.jpg, 44, 5, 44, 12, 44, 24,
./dataset/11/398.jpg, 114, 7, 114, 15, 111, 32,
./dataset/11/398_flip.jpg, 46, 7, 46, 15, 49, 32,
./dataset/11/399.jpg, 110, 7, 110, 16, 110, 29,
./dataset/11/399_flip.jpg, 50, 7, 50, 16, 50, 29,
./dataset/11/400.jpg, 109, 8, 110, 14, 107, 30,
./dataset/11/400_flip.jpg, 51, 8, 50, 14, 53, 30,
./dataset/11/401.jpg, 110, 8, 108, 16, 107, 29,
./dataset/11/401_flip.jpg, 50, 8, 52, 16, 53, 29,
./dataset/11/402.jpg, 111, 6, 110, 15, 109, 32,
./dataset/11/402_flip.jpg, 49, 6, 50, 15, 51, 32,
./dataset/11/403.jpg, 108, 9, 108, 18, 107, 28,
./dataset/11/403_flip.jpg, 52, 9, 52, 18, 53, 28,
./dataset/11/404.jpg, 108, 8, 107, 16, 106, 31,
./dataset/11/404_flip.jpg, 52, 8, 53, 16, 54, 31,
./dataset/11/405.jpg, 108, 9, 108, 20, 108, 31,
./dataset/11/405_flip.jpg, 52, 9, 52, 20, 52, 31,
./dataset/11/406.jpg, 106, 8, 105, 17, 94, 35,
./dataset/11/406_flip.jpg, 54, 8, 55, 17, 66, 35,
./dataset/11/407.jpg, 105, 9, 105, 16, 104, 31,
./dataset/11/407_flip.jpg, 55, 9, 55, 16, 56, 31,
./dataset/11/408.jpg, 106, 7, 106, 16, 105, 29,
./dataset/11/408_flip.jpg, 54, 7, 54, 16, 55, 29,
./dataset/11/409.jpg, 102, 6, 101, 15, 100, 33,
./dataset/11/409_flip.jpg, 58, 6, 59, 15, 60, 33,
./dataset/12/383.jpg, 2, 46, 6, 52, 8, 54,
./dataset/12/383_flip.jpg, 158, 46, 154, 52, 152, 54,
./dataset/11/410.jpg, 104, 8, 102, 18, 102, 34,
./dataset/11/410_flip.jpg, 56, 8, 58, 18, 58, 34,
./dataset/11/411.jpg, 102, 7, 102, 17, 99, 30,
./dataset/11/411_flip.jpg, 58, 7, 58, 17, 61, 30,
