./dataset/11/10.jpg, 130, 17, 130, 28, 130, 39,
./dataset/11/10_flip.jpg, 30, 17, 30, 28, 30, 39,
./dataset/11/11.jpg, 124, 15, 125, 24, 126, 34,
./dataset/11/11_flip.jpg, 36, 15, 35, 24, 34, 34,
./dataset/11/12.jpg, 116, 17, 115, 26, 114, 38,
./dataset/11/13.jpg, 113, 16, 113, 25, 112, 35,
./dataset/11/13_flip.jpg, 47, 16, 47, 25, 48, 35,
./dataset/11/14.jpg, 112, 8, 110, 20, 110, 33,
./dataset/11/14_flip.jpg, 48, 8, 50, 20, 50, 33,
./dataset/11/15.jpg, 105, 10, 105, 21, 103, 36,
./dataset/11/15_flip.jpg, 55, 10, 55, 21, 57, 36,
./dataset/11/21.jpg, 65, 7, 66, 19, 65, 29,
./dataset/11/21_flip.jpg, 95, 7, 94, 19, 95, 29,
./dataset/11/22.jpg, 64, 7, 65, 18, 61, 30,
./dataset/11/22_flip.jpg, 96, 7, 95, 18, 99, 30,
./dataset/11/23.jpg, 60, 6, 59, 17, 55, 27,
./dataset/11/23_flip.jpg, 100, 6, 101, 17, 105, 27,
./dataset/11/24.jpg, 58, 7, 57, 17, 52, 27,
./dataset/11/24_flip.jpg, 102, 7, 103, 17, 108, 27,
./dataset/11/25.jpg, 59, 6, 55, 16, 53, 27,
./dataset/11/25_flip.jpg, 101, 6, 105, 16, 107, 27,
./dataset/11/26.jpg, 58, 8, 57, 16, 55, 25,
./dataset/11/26_flip.jpg, 102, 8, 103, 16, 105, 25,
./dataset/11/27.jpg, 60, 6, 58, 12, 56, 21,
./dataset/11/27_flip.jpg, 100, 6, 102, 12, 104, 21,
./dataset/11/28.jpg, 64, 6, 61, 11, 60, 22,
./dataset/11/28_flip.jpg, 96, 6, 99, 11, 100, 22,
./dataset/11/29.jpg, 61, 8, 62, 17, 60, 26,
./dataset/11/29_flip.jpg, 99, 8, 98, 17, 100, 26,
./dataset/11/30.jpg, 65, 8, 63, 17, 61, 29,
./dataset/11/30_flip.jpg, 95, 8, 97, 17, 99, 29,
./dataset/11/31.jpg, 65, 11, 64, 20, 63, 35,
./dataset/11/31_flip.jpg, 95, 11, 96, 20, 97, 35,
./dataset/11/32.jpg, 67, 8, 65, 20, 63, 26,
./dataset/11/32_flip.jpg, 93, 8, 95, 20, 97, 26,
./dataset/11/33.jpg, 70, 9, 68, 14, 68, 23,
./dataset/11/33_flip.jpg, 90, 9, 92, 14, 92, 23,
./dataset/11/34.jpg, 73, 9, 68, 16, 68, 30,
./dataset/11/34_flip.jpg, 87, 9, 92, 16, 92, 30,
./dataset/11/35.jpg, 85, 11, 84, 20, 83, 30,
./dataset/11/35_flip.jpg, 75, 11, 76, 20, 77, 30,
./dataset/11/36.jpg, 89, 11, 89, 17, 89, 32,
./dataset/11/36_flip.jpg, 71, 11, 71, 17, 71, 32,
./dataset/11/37.jpg, 93, 11, 93, 21, 93, 38,
./dataset/11/37_flip.jpg, 67, 11, 67, 21, 67, 38,
./dataset/11/38.jpg, 98, 17, 98, 25, 98, 38,
./dataset/11/38_flip.jpg, 62, 17, 62, 25, 62, 38,
./dataset/11/39.jpg, 104, 14, 104, 23, 104, 33,
./dataset/11/39_flip.jpg, 56, 14, 56, 23, 56, 33,
./dataset/11/40.jpg, 112, 13, 113, 20, 115, 34,
./dataset/11/40_flip.jpg, 48, 13, 47, 20, 45, 34,
./dataset/11/41.jpg, 95, 7, 95, 14, 96, 28,
./dataset/11/41_flip.jpg, 65, 7, 65, 14, 64, 28,
./dataset/11/42.jpg, 102, 8, 103, 19, 103, 30,
./dataset/11/42_flip.jpg, 58, 8, 57, 19, 57, 30,
./dataset/11/43.jpg, 106, 7, 107, 20, 110, 32,
./dataset/11/43_flip.jpg, 54, 7, 53, 20, 50, 32,
./dataset/11/44.jpg, 111, 8, 115, 17, 117, 31,
./dataset/11/44_flip.jpg, 49, 8, 45, 17, 43, 31,
./dataset/11/45.jpg, 118, 5, 120, 14, 120, 29,
./dataset/11/45_flip.jpg, 42, 5, 40, 14, 40, 29,
./dataset/11/57.jpg, 64, 6, 64, 14, 69, 27,
./dataset/11/57_flip.jpg, 96, 6, 96, 14, 91, 27,
./dataset/11/58.jpg, 65, 8, 66, 18, 69, 29,
./dataset/11/59.jpg, 65, 8, 67, 21, 71, 32,
./dataset/11/59_flip.jpg, 95, 8, 93, 21, 89, 32,
